utc_timestamp,load_mw,benchmark_mw
2014-12-31T23:00:00Z,,
2015-01-01T00:00:00Z,41151.0,39723.0
2015-01-01T01:00:00Z,40135.0,38813.0
2015-01-01T02:00:00Z,39106.0,38490.0
2015-01-01T03:00:00Z,38765.0,38644.0
2015-01-01T04:00:00Z,38941.0,38773.0
2015-01-01T05:00:00Z,39045.0,37247.0
2015-01-01T06:00:00Z,40206.0,40371.0
2015-01-01T07:00:00Z,41133.0,42522.0
2015-01-01T08:00:00Z,42963.0,45020.0
2015-01-01T09:00:00Z,45088.0,47101.0
2015-01-01T10:00:00Z,47013.0,49603.0
2015-01-01T11:00:00Z,48159.0,49910.0
2015-01-01T12:00:00Z,47164.0,47528.0
2015-01-01T13:00:00Z,46752.0,47097.0
2015-01-01T14:00:00Z,47403.0,47383.0
2015-01-01T15:00:00Z,49440.0,48936.0
2015-01-01T16:00:00Z,53410.0,52288.0
2015-01-01T17:00:00Z,53672.0,53367.0
2015-01-01T18:00:00Z,53012.0,52599.0
2015-01-01T19:00:00Z,50313.0,50020.0
2015-01-01T20:00:00Z,48730.0,48096.0
2015-01-01T21:00:00Z,48624.0,47803.0
2015-01-01T22:00:00Z,45668.0,44876.0
2015-01-01T23:00:00Z,42424.0,40078.0
2015-01-02T00:00:00Z,40577.0,38711.0
2015-01-02T01:00:00Z,39707.0,37820.0
2015-01-02T02:00:00Z,39504.0,37828.0
2015-01-02T03:00:00Z,40391.0,38925.0
2015-01-02T04:00:00Z,42382.0,40503.0
2015-01-02T05:00:00Z,45679.0,43400.0
2015-01-02T06:00:00Z,50418.0,49040.0
2015-01-02T07:00:00Z,54131.0,51540.0
2015-01-02T08:00:00Z,56505.0,53133.0
2015-01-02T09:00:00Z,58447.0,54446.0
2015-01-02T10:00:00Z,59453.0,55685.0
2015-01-02T11:00:00Z,59201.0,55627.0
2015-01-02T12:00:00Z,58564.0,53698.0
2015-01-02T13:00:00Z,57721.0,53315.0
2015-01-02T14:00:00Z,57276.0,53275.0
2015-01-02T15:00:00Z,58813.0,54491.0
2015-01-02T16:00:00Z,61605.0,57233.0
2015-01-02T17:00:00Z,61645.0,57268.0
2015-01-02T18:00:00Z,59283.0,55584.0
2015-01-02T19:00:00Z,55622.0,51784.0
2015-01-02T20:00:00Z,53186.0,47798.0
2015-01-02T21:00:00Z,50691.0,45972.0
2015-01-02T22:00:00Z,45323.0,44474.0
2015-01-02T23:00:00Z,40464.0,42341.0
2015-01-03T00:00:00Z,38338.0,40963.0
2015-01-03T01:00:00Z,36897.0,39777.0
2015-01-03T02:00:00Z,36104.0,39825.0
2015-01-03T03:00:00Z,36453.0,40221.0
2015-01-03T04:00:00Z,36839.0,40013.0
2015-01-03T05:00:00Z,38073.0,40213.0
2015-01-03T06:00:00Z,40819.0,42881.0
2015-01-03T07:00:00Z,44119.0,46556.0
2015-01-03T08:00:00Z,47421.0,49658.0
2015-01-03T09:00:00Z,49756.0,51738.0
2015-01-03T10:00:00Z,51917.0,52963.0
2015-01-03T11:00:00Z,52205.0,52563.0
2015-01-03T12:00:00Z,52147.0,51454.0
2015-01-03T13:00:00Z,50677.0,50239.0
2015-01-03T14:00:00Z,50478.0,49500.0
2015-01-03T15:00:00Z,52820.0,50742.0
2015-01-03T16:00:00Z,55854.0,52569.0
2015-01-03T17:00:00Z,56259.0,52953.0
2015-01-03T18:00:00Z,55017.0,51891.0
2015-01-03T19:00:00Z,50801.0,49039.0
2015-01-03T20:00:00Z,48359.0,47277.0
2015-01-03T21:00:00Z,47968.0,46911.0
2015-01-03T22:00:00Z,45427.0,44335.0
2015-01-03T23:00:00Z,42806.0,41144.0
2015-01-04T00:00:00Z,38517.0,38945.0
2015-01-04T01:00:00Z,37082.0,37773.0
2015-01-04T02:00:00Z,36575.0,37971.0
2015-01-04T03:00:00Z,36793.0,37963.0
2015-01-04T04:00:00Z,36336.0,37356.0
2015-01-04T05:00:00Z,35592.0,35588.0
2015-01-04T06:00:00Z,38255.0,36483.0
2015-01-04T07:00:00Z,41037.0,39515.0
2015-01-04T08:00:00Z,43899.0,43306.0
2015-01-04T09:00:00Z,46915.0,45523.0
2015-01-04T10:00:00Z,50252.0,47889.0
2015-01-04T11:00:00Z,50784.0,48273.0
2015-01-04T12:00:00Z,48824.0,46651.0
2015-01-04T13:00:00Z,47517.0,45203.0
2015-01-04T14:00:00Z,47398.0,44878.0
2015-01-04T15:00:00Z,49465.0,46081.0
2015-01-04T16:00:00Z,53400.0,49826.0
2015-01-04T17:00:00Z,54108.0,51443.0
2015-01-04T18:00:00Z,52621.0,50506.0
2015-01-04T19:00:00Z,50243.0,47804.0
2015-01-04T20:00:00Z,48877.0,46746.0
2015-01-04T21:00:00Z,48808.0,46885.0
2015-01-04T22:00:00Z,46024.0,44660.0
2015-01-04T23:00:00Z,42658.0,43176.0
2015-01-05T00:00:00Z,40699.0,41598.0
2015-01-05T01:00:00Z,39447.0,40422.0
2015-01-05T02:00:00Z,39513.0,40404.0
2015-01-05T03:00:00Z,40440.0,41348.0
2015-01-05T04:00:00Z,43931.0,43645.0
2015-01-05T05:00:00Z,50074.0,49070.0
2015-01-05T06:00:00Z,56244.0,53972.0
2015-01-05T07:00:00Z,59860.0,56336.0
2015-01-05T08:00:00Z,61179.0,57556.0
2015-01-05T09:00:00Z,62104.0,58952.0
2015-01-05T10:00:00Z,63018.0,60159.0
2015-01-05T11:00:00Z,62952.0,60634.0
2015-01-05T12:00:00Z,62108.0,59365.0
2015-01-05T13:00:00Z,61182.0,57531.0
2015-01-05T14:00:00Z,60450.0,58483.0
2015-01-05T15:00:00Z,61342.0,58322.0
2015-01-05T16:00:00Z,65130.0,59898.0
2015-01-05T17:00:00Z,64886.0,60886.0
2015-01-05T18:00:00Z,63242.0,60314.0
2015-01-05T19:00:00Z,59162.0,56842.0
2015-01-05T20:00:00Z,56346.0,54007.0
2015-01-05T21:00:00Z,54730.0,52061.0
2015-01-05T22:00:00Z,50564.0,47867.0
2015-01-05T23:00:00Z,47317.0,45216.0
2015-01-06T00:00:00Z,45011.0,43978.0
2015-01-06T01:00:00Z,44015.0,42823.0
2015-01-06T02:00:00Z,44049.0,42725.0
2015-01-06T03:00:00Z,44730.0,43611.0
2015-01-06T04:00:00Z,46416.0,45898.0
2015-01-06T05:00:00Z,50597.0,50679.0
2015-01-06T06:00:00Z,55697.0,55554.0
2015-01-06T07:00:00Z,57954.0,58355.0
2015-01-06T08:00:00Z,59295.0,59792.0
2015-01-06T09:00:00Z,60723.0,61041.0
2015-01-06T10:00:00Z,61744.0,62314.0
2015-01-06T11:00:00Z,61628.0,62186.0
2015-01-06T12:00:00Z,60697.0,61095.0
2015-01-06T13:00:00Z,59259.0,58462.0
2015-01-06T14:00:00Z,58836.0,59445.0
2015-01-06T15:00:00Z,60089.0,59202.0
2015-01-06T16:00:00Z,63969.0,60849.0
2015-01-06T17:00:00Z,64219.0,61763.0
2015-01-06T18:00:00Z,63346.0,61420.0
2015-01-06T19:00:00Z,59695.0,58256.0
2015-01-06T20:00:00Z,57114.0,55364.0
2015-01-06T21:00:00Z,54886.0,53446.0
2015-01-06T22:00:00Z,50639.0,49225.0
2015-01-06T23:00:00Z,47308.0,45968.0
2015-01-07T00:00:00Z,45125.0,43796.0
2015-01-07T01:00:00Z,44217.0,42782.0
2015-01-07T02:00:00Z,44368.0,42937.0
2015-01-07T03:00:00Z,45298.0,44665.0
2015-01-07T04:00:00Z,48598.0,47122.0
2015-01-07T05:00:00Z,56626.0,52973.0
2015-01-07T06:00:00Z,63293.0,58620.0
2015-01-07T07:00:00Z,65964.0,60736.0
2015-01-07T08:00:00Z,66400.0,61359.0
2015-01-07T09:00:00Z,67746.0,62354.0
2015-01-07T10:00:00Z,68507.0,63591.0
2015-01-07T11:00:00Z,68100.0,63254.0
2015-01-07T12:00:00Z,67248.0,62405.0
2015-01-07T13:00:00Z,66044.0,61972.0
2015-01-07T14:00:00Z,65496.0,61780.0
2015-01-07T15:00:00Z,66191.0,62059.0
2015-01-07T16:00:00Z,69647.0,64334.0
2015-01-07T17:00:00Z,69425.0,64333.0
2015-01-07T18:00:00Z,67467.0,62484.0
2015-01-07T19:00:00Z,63605.0,58405.0
2015-01-07T20:00:00Z,60469.0,55378.0
2015-01-07T21:00:00Z,58348.0,53229.0
2015-01-07T22:00:00Z,54070.0,49272.0
2015-01-07T23:00:00Z,50460.0,47000.0
2015-01-08T00:00:00Z,48041.0,44924.0
2015-01-08T01:00:00Z,47074.0,43816.0
2015-01-08T02:00:00Z,47228.0,43962.0
2015-01-08T03:00:00Z,48253.0,44861.0
2015-01-08T04:00:00Z,51155.0,47171.0
2015-01-08T05:00:00Z,58605.0,51903.0
2015-01-08T06:00:00Z,65447.0,58272.0
2015-01-08T07:00:00Z,68569.0,60746.0
2015-01-08T08:00:00Z,68599.0,61456.0
2015-01-08T09:00:00Z,69484.0,62296.0
2015-01-08T10:00:00Z,70635.0,63733.0
2015-01-08T11:00:00Z,69962.0,63358.0
2015-01-08T12:00:00Z,69062.0,61195.0
2015-01-08T13:00:00Z,67835.0,60291.0
2015-01-08T14:00:00Z,67765.0,60529.0
2015-01-08T15:00:00Z,68183.0,61036.0
2015-01-08T16:00:00Z,70139.0,63836.0
2015-01-08T17:00:00Z,69246.0,64305.0
2015-01-08T18:00:00Z,67516.0,62821.0
2015-01-08T19:00:00Z,62992.0,58975.0
2015-01-08T20:00:00Z,59524.0,55576.0
2015-01-08T21:00:00Z,57518.0,53694.0
2015-01-08T22:00:00Z,53026.0,49908.0
2015-01-08T23:00:00Z,48517.0,46623.0
2015-01-09T00:00:00Z,46472.0,45327.0
2015-01-09T01:00:00Z,45546.0,44308.0
2015-01-09T02:00:00Z,45568.0,44619.0
2015-01-09T03:00:00Z,46950.0,46196.0
2015-01-09T04:00:00Z,50426.0,48376.0
2015-01-09T05:00:00Z,58351.0,53388.0
2015-01-09T06:00:00Z,65555.0,60045.0
2015-01-09T07:00:00Z,69326.0,62847.0
2015-01-09T08:00:00Z,69495.0,63250.0
2015-01-09T09:00:00Z,70357.0,63639.0
2015-01-09T10:00:00Z,70829.0,64733.0
2015-01-09T11:00:00Z,69565.0,63920.0
2015-01-09T12:00:00Z,68267.0,61499.0
2015-01-09T13:00:00Z,66887.0,60900.0
2015-01-09T14:00:00Z,66518.0,60830.0
2015-01-09T15:00:00Z,67566.0,61309.0
2015-01-09T16:00:00Z,70120.0,63877.0
2015-01-09T17:00:00Z,69465.0,64149.0
2015-01-09T18:00:00Z,66230.0,62803.0
2015-01-09T19:00:00Z,61923.0,59255.0
2015-01-09T20:00:00Z,58868.0,55100.0
2015-01-09T21:00:00Z,55441.0,52338.0
2015-01-09T22:00:00Z,51740.0,50094.0
2015-01-09T23:00:00Z,47944.0,47723.0
2015-01-10T00:00:00Z,45889.0,46464.0
2015-01-10T01:00:00Z,44455.0,45167.0
2015-01-10T02:00:00Z,43933.0,45025.0
2015-01-10T03:00:00Z,43836.0,45633.0
2015-01-10T04:00:00Z,43841.0,45379.0
2015-01-10T05:00:00Z,44671.0,45736.0
2015-01-10T06:00:00Z,48011.0,48758.0
2015-01-10T07:00:00Z,52333.0,52161.0
2015-01-10T08:00:00Z,55587.0,55058.0
2015-01-10T09:00:00Z,57068.0,56623.0
2015-01-10T10:00:00Z,58679.0,58080.0
2015-01-10T11:00:00Z,59031.0,57205.0
2015-01-10T12:00:00Z,57469.0,55646.0
2015-01-10T13:00:00Z,55753.0,54834.0
2015-01-10T14:00:00Z,54425.0,53909.0
2015-01-10T15:00:00Z,55698.0,55688.0
2015-01-10T16:00:00Z,59546.0,58009.0
2015-01-10T17:00:00Z,59665.0,58349.0
2015-01-10T18:00:00Z,57456.0,56280.0
2015-01-10T19:00:00Z,53439.0,52931.0
2015-01-10T20:00:00Z,51071.0,50829.0
2015-01-10T21:00:00Z,50351.0,50419.0
2015-01-10T22:00:00Z,47188.0,48050.0
2015-01-10T23:00:00Z,43422.0,45124.0
2015-01-11T00:00:00Z,41048.0,42726.0
2015-01-11T01:00:00Z,39718.0,41490.0
2015-01-11T02:00:00Z,39187.0,41680.0
2015-01-11T03:00:00Z,39643.0,41889.0
2015-01-11T04:00:00Z,39494.0,41743.0
2015-01-11T05:00:00Z,38786.0,41098.0
2015-01-11T06:00:00Z,40821.0,42868.0
2015-01-11T07:00:00Z,44081.0,45537.0
2015-01-11T08:00:00Z,47653.0,48479.0
2015-01-11T09:00:00Z,51246.0,50668.0
2015-01-11T10:00:00Z,54420.0,53165.0
2015-01-11T11:00:00Z,54436.0,53107.0
2015-01-11T12:00:00Z,52716.0,51108.0
2015-01-11T13:00:00Z,51569.0,49639.0
2015-01-11T14:00:00Z,51194.0,49315.0
2015-01-11T15:00:00Z,52466.0,50397.0
2015-01-11T16:00:00Z,57143.0,54906.0
2015-01-11T17:00:00Z,58328.0,56458.0
2015-01-11T18:00:00Z,56551.0,55327.0
2015-01-11T19:00:00Z,53601.0,52498.0
2015-01-11T20:00:00Z,51979.0,50954.0
2015-01-11T21:00:00Z,52143.0,50990.0
2015-01-11T22:00:00Z,48829.0,48127.0
2015-01-11T23:00:00Z,45904.0,45185.0
2015-01-12T00:00:00Z,44192.0,43428.0
2015-01-12T01:00:00Z,43720.0,42625.0
2015-01-12T02:00:00Z,44011.0,42934.0
2015-01-12T03:00:00Z,45401.0,44453.0
2015-01-12T04:00:00Z,49613.0,47843.0
2015-01-12T05:00:00Z,58225.0,55432.0
2015-01-12T06:00:00Z,66110.0,61972.0
2015-01-12T07:00:00Z,69474.0,65054.0
2015-01-12T08:00:00Z,69448.0,65964.0
2015-01-12T09:00:00Z,70736.0,67170.0
2015-01-12T10:00:00Z,72115.0,68290.0
2015-01-12T11:00:00Z,72023.0,68444.0
2015-01-12T12:00:00Z,71376.0,67318.0
2015-01-12T13:00:00Z,70197.0,65433.0
2015-01-12T14:00:00Z,69066.0,66377.0
2015-01-12T15:00:00Z,69524.0,66109.0
2015-01-12T16:00:00Z,71371.0,68752.0
2015-01-12T17:00:00Z,71236.0,68891.0
2015-01-12T18:00:00Z,69205.0,67173.0
2015-01-12T19:00:00Z,64685.0,62977.0
2015-01-12T20:00:00Z,61344.0,59797.0
2015-01-12T21:00:00Z,58672.0,56882.0
2015-01-12T22:00:00Z,54030.0,51716.0
2015-01-12T23:00:00Z,50153.0,47575.0
2015-01-13T00:00:00Z,48218.0,46714.0
2015-01-13T01:00:00Z,47184.0,45719.0
2015-01-13T02:00:00Z,47064.0,45932.0
2015-01-13T03:00:00Z,48760.0,47249.0
2015-01-13T04:00:00Z,51849.0,50147.0
2015-01-13T05:00:00Z,59116.0,56158.0
2015-01-13T06:00:00Z,66543.0,62087.0
2015-01-13T07:00:00Z,68723.0,64632.0
2015-01-13T08:00:00Z,68327.0,65267.0
2015-01-13T09:00:00Z,68374.0,66079.0
2015-01-13T10:00:00Z,68865.0,67011.0
2015-01-13T11:00:00Z,68469.0,66880.0
2015-01-13T12:00:00Z,67876.0,65844.0
2015-01-13T13:00:00Z,65875.0,63216.0
2015-01-13T14:00:00Z,65983.0,64524.0
2015-01-13T15:00:00Z,66634.0,64841.0
2015-01-13T16:00:00Z,70119.0,68030.0
2015-01-13T17:00:00Z,69850.0,68683.0
2015-01-13T18:00:00Z,67174.0,66243.0
2015-01-13T19:00:00Z,62622.0,61808.0
2015-01-13T20:00:00Z,59175.0,58761.0
2015-01-13T21:00:00Z,56499.0,56500.0
2015-01-13T22:00:00Z,51949.0,51583.0
2015-01-13T23:00:00Z,47556.0,50246.0
2015-01-14T00:00:00Z,45320.0,47778.0
2015-01-14T01:00:00Z,44513.0,46681.0
2015-01-14T02:00:00Z,45026.0,46849.0
2015-01-14T03:00:00Z,46695.0,48861.0
2015-01-14T04:00:00Z,50345.0,52102.0
2015-01-14T05:00:00Z,58474.0,59132.0
2015-01-14T06:00:00Z,65984.0,65868.0
2015-01-14T07:00:00Z,68576.0,68375.0
2015-01-14T08:00:00Z,67873.0,68459.0
2015-01-14T09:00:00Z,68878.0,68994.0
2015-01-14T10:00:00Z,69582.0,70212.0
2015-01-14T11:00:00Z,68658.0,69340.0
2015-01-14T12:00:00Z,68577.0,68222.0
2015-01-14T13:00:00Z,67760.0,67330.0
2015-01-14T14:00:00Z,67144.0,66976.0
2015-01-14T15:00:00Z,67198.0,67026.0
2015-01-14T16:00:00Z,70156.0,69574.0
2015-01-14T17:00:00Z,69595.0,69718.0
2015-01-14T18:00:00Z,67587.0,68797.0
2015-01-14T19:00:00Z,63598.0,64870.0
2015-01-14T20:00:00Z,60156.0,61400.0
2015-01-14T21:00:00Z,57358.0,58749.0
2015-01-14T22:00:00Z,53648.0,53886.0
2015-01-14T23:00:00Z,50014.0,50517.0
2015-01-15T00:00:00Z,48098.0,48247.0
2015-01-15T01:00:00Z,47108.0,47151.0
2015-01-15T02:00:00Z,47519.0,47447.0
2015-01-15T03:00:00Z,48517.0,48711.0
2015-01-15T04:00:00Z,51717.0,51747.0
2015-01-15T05:00:00Z,59216.0,58071.0
2015-01-15T06:00:00Z,65894.0,66065.0
2015-01-15T07:00:00Z,68785.0,69232.0
2015-01-15T08:00:00Z,68630.0,69457.0
2015-01-15T09:00:00Z,69475.0,70319.0
2015-01-15T10:00:00Z,70517.0,71469.0
2015-01-15T11:00:00Z,69712.0,70610.0
2015-01-15T12:00:00Z,69201.0,68417.0
2015-01-15T13:00:00Z,68197.0,67209.0
2015-01-15T14:00:00Z,67579.0,67023.0
2015-01-15T15:00:00Z,67480.0,67437.0
2015-01-15T16:00:00Z,70186.0,69921.0
2015-01-15T17:00:00Z,69592.0,69763.0
2015-01-15T18:00:00Z,67819.0,67809.0
2015-01-15T19:00:00Z,63806.0,63503.0
2015-01-15T20:00:00Z,60304.0,60058.0
2015-01-15T21:00:00Z,57580.0,57785.0
2015-01-15T22:00:00Z,53037.0,53283.0
2015-01-15T23:00:00Z,49276.0,48986.0
2015-01-16T00:00:00Z,46279.0,47573.0
2015-01-16T01:00:00Z,44534.0,46611.0
2015-01-16T02:00:00Z,45939.0,46974.0
2015-01-16T03:00:00Z,47898.0,48737.0
2015-01-16T04:00:00Z,51456.0,51632.0
2015-01-16T05:00:00Z,59074.0,58083.0
2015-01-16T06:00:00Z,66271.0,65676.0
2015-01-16T07:00:00Z,68400.0,68678.0
2015-01-16T08:00:00Z,68027.0,68774.0
2015-01-16T09:00:00Z,68375.0,69189.0
2015-01-16T10:00:00Z,68696.0,70331.0
2015-01-16T11:00:00Z,67681.0,69098.0
2015-01-16T12:00:00Z,66189.0,66585.0
2015-01-16T13:00:00Z,64631.0,65772.0
2015-01-16T14:00:00Z,63772.0,65504.0
2015-01-16T15:00:00Z,64204.0,65842.0
2015-01-16T16:00:00Z,67360.0,68543.0
2015-01-16T17:00:00Z,66923.0,68683.0
2015-01-16T18:00:00Z,64680.0,66220.0
2015-01-16T19:00:00Z,60464.0,62130.0
2015-01-16T20:00:00Z,57066.0,57963.0
2015-01-16T21:00:00Z,54807.0,55038.0
2015-01-16T22:00:00Z,50985.0,52542.0
2015-01-16T23:00:00Z,47703.0,49196.0
2015-01-17T00:00:00Z,45369.0,47607.0
2015-01-17T01:00:00Z,44383.0,46094.0
2015-01-17T02:00:00Z,44029.0,45943.0
2015-01-17T03:00:00Z,44168.0,46531.0
2015-01-17T04:00:00Z,43903.0,46256.0
2015-01-17T05:00:00Z,44481.0,47450.0
2015-01-17T06:00:00Z,48133.0,51216.0
2015-01-17T07:00:00Z,52095.0,54927.0
2015-01-17T08:00:00Z,55104.0,57348.0
2015-01-17T09:00:00Z,56978.0,58593.0
2015-01-17T10:00:00Z,57872.0,59897.0
2015-01-17T11:00:00Z,57031.0,58975.0
2015-01-17T12:00:00Z,54885.0,57177.0
2015-01-17T13:00:00Z,53290.0,55840.0
2015-01-17T14:00:00Z,52707.0,54704.0
2015-01-17T15:00:00Z,53655.0,56194.0
2015-01-17T16:00:00Z,57914.0,58905.0
2015-01-17T17:00:00Z,58820.0,60005.0
2015-01-17T18:00:00Z,57041.0,58379.0
2015-01-17T19:00:00Z,53145.0,54707.0
2015-01-17T20:00:00Z,50831.0,52522.0
2015-01-17T21:00:00Z,50069.0,52241.0
2015-01-17T22:00:00Z,47150.0,49333.0
2015-01-17T23:00:00Z,44157.0,45898.0
2015-01-18T00:00:00Z,42468.0,43535.0
2015-01-18T01:00:00Z,41213.0,42249.0
2015-01-18T02:00:00Z,40643.0,42613.0
2015-01-18T03:00:00Z,40563.0,43021.0
2015-01-18T04:00:00Z,40032.0,42902.0
2015-01-18T05:00:00Z,39157.0,42406.0
2015-01-18T06:00:00Z,40896.0,44224.0
2015-01-18T07:00:00Z,43967.0,47172.0
2015-01-18T08:00:00Z,47041.0,50274.0
2015-01-18T09:00:00Z,49625.0,52753.0
2015-01-18T10:00:00Z,52113.0,55079.0
2015-01-18T11:00:00Z,52189.0,54972.0
2015-01-18T12:00:00Z,50148.0,53126.0
2015-01-18T13:00:00Z,48763.0,51698.0
2015-01-18T14:00:00Z,48479.0,51324.0
2015-01-18T15:00:00Z,49108.0,52131.0
2015-01-18T16:00:00Z,54287.0,56863.0
2015-01-18T17:00:00Z,55881.0,58677.0
2015-01-18T18:00:00Z,54678.0,57651.0
2015-01-18T19:00:00Z,52336.0,54534.0
2015-01-18T20:00:00Z,50835.0,52814.0
2015-01-18T21:00:00Z,51297.0,53123.0
2015-01-18T22:00:00Z,48568.0,50060.0
2015-01-18T23:00:00Z,45408.0,46655.0
2015-01-19T00:00:00Z,43874.0,44912.0
2015-01-19T01:00:00Z,43324.0,44048.0
2015-01-19T02:00:00Z,43616.0,44207.0
2015-01-19T03:00:00Z,45132.0,45747.0
2015-01-19T04:00:00Z,48847.0,49104.0
2015-01-19T05:00:00Z,57739.0,57709.0
2015-01-19T06:00:00Z,65475.0,65060.0
2015-01-19T07:00:00Z,67913.0,67943.0
2015-01-19T08:00:00Z,68452.0,68222.0
2015-01-19T09:00:00Z,69193.0,69530.0
2015-01-19T10:00:00Z,69874.0,70315.0
2015-01-19T11:00:00Z,69315.0,69891.0
2015-01-19T12:00:00Z,69029.0,68226.0
2015-01-19T13:00:00Z,68195.0,67647.0
2015-01-19T14:00:00Z,67445.0,67615.0
2015-01-19T15:00:00Z,66956.0,67163.0
2015-01-19T16:00:00Z,69802.0,69322.0
2015-01-19T17:00:00Z,69656.0,70119.0
2015-01-19T18:00:00Z,68035.0,68592.0
2015-01-19T19:00:00Z,63812.0,64675.0
2015-01-19T20:00:00Z,60416.0,61619.0
2015-01-19T21:00:00Z,57789.0,58392.0
2015-01-19T22:00:00Z,53272.0,53210.0
2015-01-19T23:00:00Z,50138.0,49464.0
2015-01-20T00:00:00Z,47985.0,48208.0
2015-01-20T01:00:00Z,47002.0,47128.0
2015-01-20T02:00:00Z,47512.0,47194.0
2015-01-20T03:00:00Z,48529.0,48149.0
2015-01-20T04:00:00Z,51622.0,50658.0
2015-01-20T05:00:00Z,59120.0,58081.0
2015-01-20T06:00:00Z,66205.0,64908.0
2015-01-20T07:00:00Z,68861.0,67258.0
2015-01-20T08:00:00Z,69136.0,67399.0
2015-01-20T09:00:00Z,70265.0,68364.0
2015-01-20T10:00:00Z,70771.0,68886.0
2015-01-20T11:00:00Z,70426.0,68403.0
2015-01-20T12:00:00Z,69880.0,67520.0
2015-01-20T13:00:00Z,68892.0,65346.0
2015-01-20T14:00:00Z,68259.0,65356.0
2015-01-20T15:00:00Z,67634.0,65148.0
2015-01-20T16:00:00Z,70708.0,68082.0
2015-01-20T17:00:00Z,70336.0,69042.0
2015-01-20T18:00:00Z,68495.0,67834.0
2015-01-20T19:00:00Z,64528.0,64030.0
2015-01-20T20:00:00Z,60887.0,60754.0
2015-01-20T21:00:00Z,57910.0,57965.0
2015-01-20T22:00:00Z,53902.0,52305.0
2015-01-20T23:00:00Z,50388.0,49552.0
2015-01-21T00:00:00Z,48261.0,47266.0
2015-01-21T01:00:00Z,47427.0,46369.0
2015-01-21T02:00:00Z,47738.0,46631.0
2015-01-21T03:00:00Z,48746.0,47866.0
2015-01-21T04:00:00Z,51835.0,50911.0
2015-01-21T05:00:00Z,59360.0,58405.0
2015-01-21T06:00:00Z,66263.0,65063.0
2015-01-21T07:00:00Z,68609.0,67491.0
2015-01-21T08:00:00Z,69062.0,67635.0
2015-01-21T09:00:00Z,69913.0,68446.0
2015-01-21T10:00:00Z,70239.0,69202.0
2015-01-21T11:00:00Z,69535.0,68949.0
2015-01-21T12:00:00Z,68982.0,67912.0
2015-01-21T13:00:00Z,68051.0,66530.0
2015-01-21T14:00:00Z,67389.0,66262.0
2015-01-21T15:00:00Z,67051.0,65984.0
2015-01-21T16:00:00Z,70266.0,68467.0
2015-01-21T17:00:00Z,70414.0,68849.0
2015-01-21T18:00:00Z,68659.0,66976.0
2015-01-21T19:00:00Z,64410.0,63074.0
2015-01-21T20:00:00Z,61021.0,59883.0
2015-01-21T21:00:00Z,58394.0,57032.0
2015-01-21T22:00:00Z,54175.0,51914.0
2015-01-21T23:00:00Z,50907.0,50433.0
2015-01-22T00:00:00Z,48985.0,48343.0
2015-01-22T01:00:00Z,48044.0,47151.0
2015-01-22T02:00:00Z,47940.0,47265.0
2015-01-22T03:00:00Z,48786.0,48267.0
2015-01-22T04:00:00Z,51654.0,51010.0
2015-01-22T05:00:00Z,59131.0,58314.0
2015-01-22T06:00:00Z,66542.0,65376.0
2015-01-22T07:00:00Z,68960.0,67708.0
2015-01-22T08:00:00Z,69197.0,67842.0
2015-01-22T09:00:00Z,70243.0,66925.0
2015-01-22T10:00:00Z,71005.0,69237.0
2015-01-22T11:00:00Z,70300.0,68789.0
2015-01-22T12:00:00Z,69823.0,67170.0
2015-01-22T13:00:00Z,69396.0,66328.0
2015-01-22T14:00:00Z,68734.0,66729.0
2015-01-22T15:00:00Z,68247.0,66276.0
2015-01-22T16:00:00Z,70502.0,69005.0
2015-01-22T17:00:00Z,70410.0,69506.0
2015-01-22T18:00:00Z,68623.0,67158.0
2015-01-22T19:00:00Z,64759.0,63027.0
2015-01-22T20:00:00Z,61343.0,59422.0
2015-01-22T21:00:00Z,58912.0,56530.0
2015-01-22T22:00:00Z,54581.0,52883.0
2015-01-22T23:00:00Z,50788.0,50374.0
2015-01-23T00:00:00Z,48785.0,48182.0
2015-01-23T01:00:00Z,47813.0,47063.0
2015-01-23T02:00:00Z,48103.0,47404.0
2015-01-23T03:00:00Z,49093.0,48916.0
2015-01-23T04:00:00Z,51882.0,51668.0
2015-01-23T05:00:00Z,58938.0,58785.0
2015-01-23T06:00:00Z,66125.0,65910.0
2015-01-23T07:00:00Z,68473.0,68297.0
2015-01-23T08:00:00Z,68556.0,68435.0
2015-01-23T09:00:00Z,69566.0,68859.0
2015-01-23T10:00:00Z,69898.0,69782.0
2015-01-23T11:00:00Z,69204.0,69064.0
2015-01-23T12:00:00Z,68146.0,66380.0
2015-01-23T13:00:00Z,66905.0,65354.0
2015-01-23T14:00:00Z,66065.0,64998.0
2015-01-23T15:00:00Z,66088.0,64964.0
2015-01-23T16:00:00Z,68865.0,67930.0
2015-01-23T17:00:00Z,68723.0,68098.0
2015-01-23T18:00:00Z,66321.0,66097.0
2015-01-23T19:00:00Z,62192.0,62075.0
2015-01-23T20:00:00Z,58967.0,58118.0
2015-01-23T21:00:00Z,57041.0,55243.0
2015-01-23T22:00:00Z,54048.0,52169.0
2015-01-23T23:00:00Z,51140.0,49175.0
2015-01-24T00:00:00Z,48721.0,47863.0
2015-01-24T01:00:00Z,49596.0,46308.0
2015-01-24T02:00:00Z,49906.0,46124.0
2015-01-24T03:00:00Z,49793.0,46460.0
2015-01-24T04:00:00Z,47904.0,46004.0
2015-01-24T05:00:00Z,46321.0,47141.0
